Sat.A1ModJulian           Sat.UTCModJulian          Sat.X                     Sat.Y                     Sat.Z                     Sat.VX                    Sat.VY                    Sat.VZ                    
30311.82959530534         30311.82916666667         5805.839235906325         -496.3542605085946        4005.554814627812         -4.28534942185038         -0.942518382297255        6.093343316910008         
30311.83028974979         30311.82986111111         5537.124350527134         -551.8610584785038        4362.767382052969         -4.668762326202795        -0.9070850800201493       5.809725872990521         
30311.83098419423         30311.83055555556         5245.969124728224         -605.1312074013675        4702.251999689915         -5.033109562032761        -0.8679891355545963       5.502615569433617         
30311.83167863868         30311.83125               4933.561879504899         -655.9497241874866        5022.636719612696         -5.376925894979147        -0.8253921289218176       5.173281649161154         
30311.83237308312         30311.83194444445         4601.176252479341         -704.111743871912         5322.628408702361         -5.698833554676814        -0.7794696097926052       4.823080998876449         
30311.83306752756         30311.83263888889         4250.165796806986         -749.4233325190305        5601.017820950026         -5.997547261006468        -0.730410259291965        4.453451925717333         
30311.83376197201         30311.83333333334         3881.958290318631         -791.7022506743656        5856.684292925378         -6.271878894750049        -0.6784150751541097       4.065907787105015         
30311.83445641645         30311.83402777778         3498.049774030474         -830.7786666530819        6088.600045964778         -6.520741803317256        -0.6236964945071011       3.662030213024644         
30311.8351508609          30311.83472222222         3099.998353130555         -866.4958130155628        6295.834068590659         -6.74315433990059         -0.5664773741585851       3.243461944132042         
30311.83584530534         30311.83541666667         2689.417814877558         -898.7105787316264        6477.55557016591          -6.938242449860075        -0.5069898878824797       2.81189980631917          
30311.83653974979         30311.83611111111         2267.971109662972         -927.2940362166297        6633.037029164998         -7.105241763400139        -0.4454744786495826       2.369088241942244         
30311.83723419423         30311.83680555556         1837.363704568999         -952.1319089677147        6761.656864616374         -7.243499823443051        -0.3821789246800827       1.916813111663041         
30311.83792863868         30311.8375                1399.336796935348         -973.1249852872521        6862.901726159524         -7.352478455997071        -0.3173574618785107       1.456895080187049         
